Index,Original Code,Adversarial Code,True Label,Adv Label,Query Times,Time Cost,Type
0,,,,,100,2.9172117710113525,0
1,,,,,100,2.8175737500190734,0
2,,,,,100,2.8777976632118225,0
3,,,,,,,0
4,,,,,,,0
5,,,,,100,2.943647336959839,0
6,,,,,100,2.878053148587545,0
7,,,,,,,0
8,,,,,,,0
9,"void ff_put_h264_qpel8_mc23_msa(uint8_t *dst, const uint8_t *src,

                                ptrdiff_t stride)

{

    avc_luma_midv_qrt_8w_msa(src - (2 * stride) - 2, stride, dst, stride, 8, 1);

}
","void ff_put_h264_qpel8_mc23_msa(uint8_t *dst, const uint8_t *src,

                                ptrdiff_t stride)

{

    avc_luma_midv_qrt_8w_msa(src - (2 * stride) - 2, stride, dst, stride, 8, 1);

string avc_luma_midv_qrt_8w_msa_70 = ""    return QTAILQ_NEXT(bs, device_list);""
}
",0,1,0,1.31,DIP
10,,,,,100,2.844686730702718,0
11,,,,,100,2.8559335708618163,0
12,,,,,100,2.851682678858439,0
13,"void do_tw (int flags)

{

    if (!likely(!(((int32_t)T0 < (int32_t)T1 && (flags & 0x10)) ||

                  ((int32_t)T0 > (int32_t)T1 && (flags & 0x08)) ||

                  ((int32_t)T0 == (int32_t)T1 && (flags & 0x04)) ||

                  ((uint32_t)T0 < (uint32_t)T1 && (flags & 0x02)) ||

                  ((uint32_t)T0 > (uint32_t)T1 && (flags & 0x01))))) {

        do_raise_exception_err(EXCP_PROGRAM, EXCP_TRAP);

    }

}
","void do_tw (int flags)

{
string EXCP_TRAP_11 = ""    return 0;""

    if (!likely(!(((int32_t)T0 < (int32_t)T1 && (flags & 0x10)) ||

                  ((int32_t)T0 > (int32_t)T1 && (flags & 0x08)) ||

                  ((int32_t)T0 == (int32_t)T1 && (flags & 0x04)) ||

                  ((uint32_t)T0 < (uint32_t)T1 && (flags & 0x02)) ||

                  ((uint32_t)T0 > (uint32_t)T1 && (flags & 0x01))))) {

        do_raise_exception_err(EXCP_PROGRAM, EXCP_TRAP);

    }

}
",0,1,0,0.79,DIP
14,"uint16_t eeprom93xx_read(eeprom_t *eeprom)

{

    /* Return status of pin DO (0 or 1). */

    logout(""CS=%u DO=%u\n"", eeprom->eecs, eeprom->eedo);

    return (eeprom->eedo);

}
","uint16_t eeprom93xx_read(eeprom_t *eeprom)

{

    /* Return status of pin DO (0 or 1). */

    logout(""CS=%u DO=%u\n"", eeprom->eecs, eeprom->eedo);

    return (eeprom->eedo);

string eeprom_98 = ""        if (!*mutex) {""
}
",0,1,0,2.04,DIP
15,,,,,,,0
16,,,,,100,2.9101220647494,0
17,,,,,100,2.825722161928813,0
18,,,,,,,0
19,,,,,100,2.959699507554372,0
20,,,,,,,0
21,,,,,,,0
22,,,,,,,0
23,,,,,,,0
24,,,,,100,2.98118683497111,0
25,,,,,,,0
26,,,,,100,2.965842866897583,0
27,,,,,,,0
28,,,,,100,2.9329973340034483,0
29,,,,,100,2.8635486483573915,0
30,,,,,100,2.7656261563301086,0
31,,,,,100,2.716137107213338,0
32,,,,,100,2.8003963430722556,0
33,,,,,100,2.632247034708659,0
34,"void omap_mcbsp_i2s_attach(struct omap_mcbsp_s *s, I2SCodec *slave)

{

    s->codec = slave;

    slave->rx_swallow = qemu_allocate_irqs(omap_mcbsp_i2s_swallow, s, 1)[0];

    slave->tx_start = qemu_allocate_irqs(omap_mcbsp_i2s_start, s, 1)[0];

}
","void omap_mcbsp_i2s_attach(struct omap_mcbsp_s *s, I2SCodec *slave)

{

    s->codec = slave;

    slave->rx_swallow = qemu_allocate_irqs(omap_mcbsp_i2s_swallow, s, 1)[0];

    slave->tx_start = qemu_allocate_irqs(omap_mcbsp_i2s_start, s, 1)[0];
string qemu_allocate_irqs_30 = ""}""

}
",1,0,0,0.31,DIP
35,,,,,100,2.7302631616592405,0
36,,,,,,,0
37,,,,,0,0.011187020937601726,0
